booking_id,customer_id,hotel_id,room_id,booking_date,check_in,check_out,stay_duration,adults,children,booking_channel,booking_status,room_type,room_price_per_night,discount_rate,discount_amount,tax_amount,total_amount,realized_revenue
35772,2474,14,362,2026-03-14,2026-03-24,2026-03-27,3,1,0,Website,Cancelled,Executive,6862.25,0.0,0.0,2470.41,23057.16,0.0
35773,2342,12,303,2025-12-09,2026-01-23,2026-01-24,1,3,1,Website,Completed,Suite,13820.65,0.05,691.03,1575.55,14705.17,14705.17
35774,2770,19,466,2025-03-25,2025-03-26,2025-03-27,1,2,0,Corporate,Completed,Deluxe,6440.97,0.15,966.15,656.98,6131.8,6131.8
35775,8297,19,482,2024-05-13,2024-05-16,2024-05-23,7,4,0,Direct,Completed,Deluxe,6539.37,0.1,4577.56,4943.76,46141.79,46141.79
35776,2486,7,175,2024-04-27,2024-05-07,2024-05-08,1,3,0,Direct,Completed,Standard,3346.42,0.1,334.64,361.41,3373.19,3373.19
35777,9964,18,461,2024-10-01,2024-10-03,2024-10-08,5,4,0,Direct,Confirmed,Executive,7576.4,0.0,0.0,4545.84,42427.84,42427.84
35778,7801,11,274,2026-01-18,2026-01-20,2026-01-21,1,3,0,Goibibo,Completed,Deluxe,4703.95,0.05,235.2,536.25,5005.0,5005.0
35779,9131,1,18,2025-08-14,2025-08-15,2025-08-22,7,2,0,Goibibo,Cancelled,Standard,3746.69,0.1,2622.68,2832.5,26436.64,0.0
35780,7667,14,363,2025-08-10,2025-08-11,2025-08-13,2,3,0,Direct,Confirmed,Deluxe,5706.64,0.0,0.0,1369.59,12782.87,12782.87
35781,5828,9,214,2025-08-18,2025-08-23,2025-08-24,1,2,0,Booking.com,Completed,Standard,4347.31,0.2,869.46,417.34,3895.19,3895.19
35782,2885,7,179,2025-02-04,2025-02-07,2025-02-14,7,2,1,MakeMyTrip,Completed,Standard,3910.65,0.05,1368.73,3120.7,29126.52,29126.52
35783,2590,8,191,2026-04-04,2026-05-19,2026-05-22,3,3,2,Direct,Confirmed,Executive,9574.88,0.0,0.0,3446.96,32171.6,32171.6
35784,5218,15,376,2026-03-02,2026-03-12,2026-03-19,7,4,0,Website,Completed,Suite,8520.79,0.0,0.0,7157.46,66802.99,66802.99
35785,1753,11,281,2024-09-23,2024-09-24,2024-09-25,1,3,0,Walk-in,Completed,Executive,5235.89,0.0,0.0,628.31,5864.2,5864.2
35786,2605,10,255,2024-01-15,2024-01-16,2024-01-17,1,1,1,Direct,Completed,Standard,5011.63,0.0,0.0,601.4,5613.03,5613.03
35787,2678,13,322,2026-05-21,2026-05-22,2026-05-23,1,2,0,Booking.com,No-show,Standard,4547.36,0.1,454.74,491.11,4583.74,0.0
35788,7967,14,353,2025-03-18,2025-05-02,2025-05-05,3,3,0,Walk-in,Completed,Executive,7908.47,0.0,0.0,2847.05,26572.46,26572.46
35789,6578,3,76,2024-08-29,2024-09-28,2024-10-01,3,2,0,Direct,Completed,Deluxe,6916.07,0.0,0.0,2489.79,23238.0,23238.0
35790,6587,9,234,2024-05-14,2024-05-15,2024-05-18,3,2,0,MakeMyTrip,Completed,Deluxe,5648.73,0.0,0.0,2033.54,18979.73,18979.73
35791,9334,12,313,2025-04-05,2025-04-19,2025-04-21,2,1,0,Website,Cancelled,Standard,5378.23,0.1,1075.65,1161.7,10842.51,0.0
35792,4777,9,230,2025-05-26,2025-05-29,2025-06-01,3,4,1,Expedia,Completed,Deluxe,6341.78,0.0,0.0,2283.04,21308.38,21308.38
35793,4376,4,102,2024-02-15,2024-02-18,2024-02-20,2,2,0,Direct,Completed,Deluxe,6277.51,0.05,627.75,1431.27,13358.54,13358.54
35794,1694,9,234,2024-05-01,2024-05-31,2024-06-01,1,2,0,Expedia,No-show,Deluxe,5648.73,0.05,282.44,643.96,6010.25,0.0
35795,3062,7,166,2025-05-27,2025-05-28,2025-05-30,2,3,0,Direct,Confirmed,Suite,9021.97,0.0,0.0,2165.27,20209.21,20209.21
35796,8880,2,52,2024-05-29,2024-07-13,2024-07-14,1,3,2,MakeMyTrip,Completed,Deluxe,6941.43,0.0,0.0,832.97,7774.4,7774.4
35797,4402,18,452,2024-09-18,2024-09-19,2024-09-22,3,2,0,Direct,Completed,Suite,10943.71,0.1,3283.11,3545.76,33093.78,33093.78
35798,8140,13,342,2024-06-16,2024-06-26,2024-06-27,1,2,0,Direct,Confirmed,Standard,4732.33,0.05,236.62,539.49,5035.2,5035.2
35799,2825,3,81,2025-08-14,2025-09-13,2025-09-20,7,2,0,Website,Completed,Standard,4801.71,0.15,5041.8,3428.42,31998.6,31998.6
35800,1033,4,87,2025-08-26,2025-08-27,2025-08-29,2,1,1,Goibibo,Completed,Executive,7789.17,0.1,1557.83,1682.46,15702.97,15702.97
35801,3028,7,176,2025-09-10,2025-10-10,2025-10-12,2,1,2,Direct,Completed,Deluxe,5326.04,0.0,0.0,1278.25,11930.33,11930.33
35802,4955,17,415,2024-05-27,2024-06-17,2024-06-19,2,2,1,MakeMyTrip,Cancelled,Executive,7919.97,0.05,792.0,1805.75,16853.7,0.0
35803,1298,8,201,2025-04-06,2025-04-08,2025-04-10,2,2,0,Corporate,Completed,Deluxe,7230.34,0.05,723.03,1648.52,15386.16,15386.16
35804,257,18,464,2025-09-13,2025-09-14,2025-09-17,3,2,0,Booking.com,Completed,Deluxe,6748.87,0.0,0.0,2429.59,22676.2,22676.2
35805,1496,9,228,2024-08-01,2024-08-03,2024-08-05,2,2,2,Corporate,Completed,Standard,4769.81,0.05,476.98,1087.52,10150.16,10150.16
35806,869,4,103,2024-04-14,2024-04-21,2024-04-22,1,2,0,Goibibo,Completed,Standard,4367.91,0.0,0.0,524.15,4892.06,4892.06
35807,5403,5,122,2025-09-23,2025-10-23,2025-10-24,1,4,0,Goibibo,No-show,Suite,9338.75,0.0,0.0,1120.65,10459.4,0.0
35808,587,19,466,2025-05-06,2025-05-11,2025-05-13,2,4,0,Booking.com,Completed,Deluxe,6440.97,0.0,0.0,1545.83,14427.77,14427.77
35809,1170,14,360,2024-03-20,2024-03-30,2024-04-02,3,1,0,Direct,Completed,Suite,9698.33,0.05,1454.75,3316.83,30957.07,30957.07
35810,2931,13,341,2024-02-09,2024-02-14,2024-02-17,3,1,1,Booking.com,Completed,Standard,5011.56,0.0,0.0,1804.16,16838.84,16838.84
35811,7151,14,354,2025-10-24,2025-11-23,2025-11-25,2,2,2,MakeMyTrip,Completed,Deluxe,5229.41,0.1,1045.88,1129.55,10542.49,10542.49
35812,4622,7,172,2025-12-26,2025-12-29,2025-12-30,1,2,0,Corporate,Completed,Standard,3508.4,0.05,175.42,399.96,3732.94,3732.94
35813,3009,6,140,2024-02-13,2024-03-14,2024-03-16,2,1,0,MakeMyTrip,Confirmed,Standard,4060.11,0.0,0.0,974.43,9094.65,9094.65
35814,6413,15,384,2024-01-18,2024-01-19,2024-01-24,5,1,0,Website,Completed,Standard,3539.67,0.0,0.0,2123.8,19822.15,19822.15
35815,8191,4,111,2026-04-24,2026-04-25,2026-04-26,1,1,1,Direct,Completed,Deluxe,5791.36,0.05,289.57,660.22,6162.01,6162.01
35816,5507,1,18,2026-03-26,2026-04-05,2026-04-06,1,3,0,Corporate,Completed,Standard,3746.69,0.05,187.33,427.12,3986.48,3986.48
35817,5024,15,375,2024-05-19,2024-05-20,2024-05-21,1,3,2,Corporate,Completed,Standard,3577.17,0.15,536.58,364.87,3405.47,3405.47
35818,4349,2,29,2025-09-16,2025-09-19,2025-09-20,1,1,0,Booking.com,Completed,Standard,5401.42,0.0,0.0,648.17,6049.59,6049.59
35819,808,8,205,2024-05-19,2024-06-02,2024-06-07,5,2,0,Direct,Completed,Deluxe,7042.57,0.15,5281.93,3591.71,33522.63,33522.63
35820,6880,11,286,2024-12-28,2024-12-30,2024-12-31,1,3,0,Booking.com,Confirmed,Standard,3253.58,0.0,0.0,390.43,3644.01,3644.01
35821,817,6,141,2026-04-12,2026-04-17,2026-04-21,4,2,0,Direct,Completed,Standard,3931.47,0.0,0.0,1887.11,17612.99,17612.99
35822,7672,18,452,2025-06-23,2025-07-07,2025-07-08,1,2,0,Direct,No-show,Suite,10943.71,0.05,547.19,1247.58,11644.11,0.0
35823,3475,12,303,2025-05-14,2025-05-19,2025-05-23,4,4,0,Walk-in,Confirmed,Suite,13820.65,0.0,0.0,6633.91,61916.51,61916.51
35824,8874,5,132,2024-03-02,2024-03-12,2024-03-15,3,3,1,Direct,Confirmed,Standard,3775.81,0.05,566.37,1291.33,12052.39,12052.39
35825,4541,10,257,2025-03-10,2025-03-13,2025-03-14,1,1,0,Expedia,Completed,Deluxe,6160.44,0.0,0.0,739.25,6899.69,6899.69
35826,4025,14,354,2024-04-20,2024-05-11,2024-05-13,2,2,0,Website,Confirmed,Deluxe,5229.41,0.0,0.0,1255.06,11713.88,11713.88
35827,7058,8,187,2025-07-13,2025-07-14,2025-07-18,4,4,1,MakeMyTrip,Confirmed,Deluxe,7170.7,0.05,1434.14,3269.84,30518.5,30518.5
35828,1230,1,19,2026-01-02,2026-01-04,2026-01-05,1,2,0,Walk-in,Completed,Deluxe,5927.64,0.0,0.0,711.32,6638.96,6638.96
35829,4367,7,162,2025-10-15,2025-10-18,2025-10-21,3,3,0,Goibibo,Cancelled,Standard,4025.99,0.0,0.0,1449.36,13527.33,0.0
35830,5592,4,90,2026-04-29,2026-05-01,2026-05-03,2,2,0,Booking.com,Completed,Deluxe,5626.88,0.05,562.69,1282.93,11974.0,11974.0
35831,7883,10,243,2025-09-16,2025-09-18,2025-09-19,1,2,0,Corporate,Completed,Suite,12947.46,0.0,0.0,1553.7,14501.16,14501.16
35832,4330,4,98,2025-02-28,2025-03-21,2025-03-28,7,2,0,Expedia,Completed,Suite,12272.75,0.2,17181.85,8247.29,76974.69,76974.69
35833,7375,14,362,2024-02-16,2024-02-26,2024-02-28,2,2,0,Goibibo,Completed,Executive,6862.25,0.05,686.23,1564.59,14602.87,14602.87
35834,5276,3,76,2024-05-01,2024-05-11,2024-05-13,2,2,0,Walk-in,Completed,Deluxe,6916.07,0.05,691.61,1576.86,14717.4,14717.4
35835,2852,13,335,2025-01-10,2025-01-13,2025-01-17,4,2,1,Goibibo,Cancelled,Deluxe,7014.59,0.05,1402.92,3198.65,29854.1,0.0
35836,2005,5,127,2024-04-11,2024-04-21,2024-04-23,2,1,0,Direct,No-show,Standard,3725.4,0.0,0.0,894.1,8344.9,0.0
35837,6813,4,90,2025-04-01,2025-05-31,2025-06-02,2,2,2,Website,Confirmed,Deluxe,5626.88,0.05,562.69,1282.93,11974.0,11974.0
35838,5894,4,90,2025-04-05,2025-04-08,2025-04-13,5,3,0,MakeMyTrip,Confirmed,Deluxe,5626.88,0.2,5626.88,2700.9,25208.42,25208.42
35839,6696,12,287,2026-03-06,2026-03-09,2026-03-12,3,3,0,Website,No-show,Executive,9006.2,0.0,0.0,3242.23,30260.83,0.0
35840,181,12,301,2025-01-25,2025-01-27,2025-01-30,3,2,1,Website,No-show,Standard,5545.8,0.0,0.0,1996.49,18633.89,0.0
35841,5614,13,323,2025-11-11,2025-11-16,2025-11-21,5,2,1,MakeMyTrip,Confirmed,Standard,4649.12,0.05,1162.28,2650.0,24733.32,24733.32
35842,1389,17,441,2025-04-07,2025-06-06,2025-06-07,1,1,0,MakeMyTrip,Completed,Deluxe,5651.02,0.0,0.0,678.12,6329.14,6329.14
35843,2836,4,105,2025-04-10,2025-04-13,2025-04-16,3,2,1,Corporate,Completed,Standard,4177.47,0.0,0.0,1503.89,14036.3,14036.3
35844,6267,6,138,2026-04-21,2026-04-22,2026-04-26,4,3,1,Direct,Cancelled,Standard,3848.72,0.1,1539.49,1662.65,15518.04,0.0
35845,7612,10,244,2025-05-06,2025-05-27,2025-05-28,1,2,1,Walk-in,Completed,Standard,5346.97,0.0,0.0,641.64,5988.61,5988.61
35846,9683,12,307,2026-05-15,2026-05-17,2026-05-20,3,1,1,Corporate,Cancelled,Standard,4962.1,0.0,0.0,1786.36,16672.66,0.0
35847,3456,7,168,2025-04-25,2025-05-05,2025-05-07,2,3,0,Direct,Completed,Standard,3357.25,0.2,1342.9,644.59,6016.19,6016.19
35848,9273,20,510,2024-04-11,2024-04-16,2024-04-20,4,2,2,Website,Completed,Standard,4432.08,0.05,886.42,2021.03,18862.93,18862.93
35849,2282,10,249,2026-02-11,2026-03-04,2026-03-07,3,4,0,Booking.com,Completed,Executive,8149.29,0.2,4889.57,2347.0,21905.29,21905.29
35850,6148,2,47,2025-09-04,2025-09-06,2025-09-08,2,1,0,Booking.com,Cancelled,Deluxe,7228.66,0.0,0.0,1734.88,16192.2,0.0
35851,9287,16,395,2025-03-02,2025-03-05,2025-03-09,4,2,1,Direct,Cancelled,Standard,3664.03,0.1,1465.61,1582.86,14773.37,0.0
35852,6516,1,19,2025-05-08,2025-05-13,2025-05-15,2,2,0,MakeMyTrip,Completed,Deluxe,5927.64,0.1,1185.53,1280.37,11950.12,11950.12
35853,9086,3,75,2025-09-27,2025-09-30,2025-10-03,3,2,0,Booking.com,Completed,Deluxe,7435.26,0.0,0.0,2676.69,24982.47,24982.47
35854,5250,13,339,2026-06-09,2026-06-23,2026-06-25,2,2,0,Website,Completed,Deluxe,7037.92,0.0,0.0,1689.1,15764.94,15764.94
35855,7104,12,311,2025-01-24,2025-02-03,2025-02-06,3,1,1,Website,Cancelled,Deluxe,6752.24,0.05,1012.84,2309.27,21553.15,0.0
35856,6458,11,270,2026-02-07,2026-02-10,2026-02-11,1,3,0,Expedia,Completed,Standard,3300.46,0.0,0.0,396.06,3696.52,3696.52
35857,7366,16,409,2024-08-04,2024-09-03,2024-09-06,3,3,0,Goibibo,Completed,Standard,3422.64,0.05,513.4,1170.54,10925.07,10925.07
35858,5734,12,302,2025-02-16,2025-04-02,2025-04-06,4,3,0,Website,Cancelled,Standard,5103.29,0.1,2041.32,2204.62,20576.47,0.0
35859,6019,3,72,2025-06-06,2025-06-09,2025-06-10,1,3,0,Booking.com,Completed,Standard,5049.19,0.0,0.0,605.9,5655.09,5655.09
35860,1739,8,206,2025-11-07,2025-11-14,2025-11-21,7,1,0,Expedia,Confirmed,Standard,4972.08,0.0,0.0,4176.55,38981.11,38981.11
35861,3503,13,329,2024-05-05,2024-06-04,2024-06-06,2,2,0,Goibibo,Cancelled,Deluxe,6206.1,0.05,620.61,1414.99,13206.58,0.0
35862,1228,18,456,2025-11-25,2025-12-02,2025-12-06,4,3,0,Goibibo,Confirmed,Standard,4902.57,0.0,0.0,2353.23,21963.51,21963.51
35863,8815,15,371,2025-09-11,2025-10-02,2025-10-04,2,2,0,MakeMyTrip,Completed,Executive,6495.82,0.0,0.0,1559.0,14550.64,14550.64
35864,5693,7,164,2024-05-16,2024-06-30,2024-07-05,5,1,0,Website,Cancelled,Executive,6541.81,0.15,4906.36,3336.32,31139.02,0.0
35865,6197,15,391,2024-12-21,2025-02-19,2025-02-24,5,2,0,MakeMyTrip,Completed,Standard,3809.2,0.0,0.0,2285.52,21331.52,21331.52
35866,2298,7,162,2025-06-20,2025-06-21,2025-06-25,4,3,0,Booking.com,Completed,Standard,4025.99,0.1,1610.4,1739.23,16232.79,16232.79
35867,2218,3,64,2026-03-31,2026-04-02,2026-04-04,2,2,0,MakeMyTrip,Cancelled,Deluxe,6747.18,0.2,2698.87,1295.46,12090.95,0.0
35868,6745,1,21,2025-03-01,2025-03-08,2025-03-10,2,3,0,Goibibo,Completed,Executive,7189.08,0.1,1437.82,1552.84,14493.19,14493.19
35869,8914,17,424,2024-01-06,2024-01-16,2024-01-19,3,2,0,Expedia,Confirmed,Suite,9595.26,0.1,2878.58,3108.86,29016.07,29016.07
35870,8238,20,509,2026-06-18,2026-06-25,2026-06-26,1,3,2,Website,Completed,Standard,3911.0,0.05,195.55,445.85,4161.3,4161.3
35871,4078,7,158,2026-05-26,2026-06-05,2026-06-10,5,2,1,Booking.com,Completed,Standard,3499.75,0.0,0.0,2099.85,19598.6,19598.6
35872,3041,12,306,2025-08-01,2025-08-06,2025-08-08,2,1,0,MakeMyTrip,Completed,Deluxe,7649.86,0.15,2294.96,1560.57,14565.33,14565.33
35873,1150,4,112,2024-02-13,2024-02-14,2024-02-15,1,2,0,MakeMyTrip,Completed,Deluxe,5621.93,0.0,0.0,674.63,6296.56,6296.56
35874,3803,3,78,2025-10-22,2025-11-21,2025-11-25,4,2,2,Corporate,Completed,Standard,5035.13,0.05,1007.03,2296.02,21429.51,21429.51
35875,338,1,13,2026-06-25,2026-07-09,2026-07-14,5,3,1,MakeMyTrip,Confirmed,Deluxe,5625.84,0.05,1406.46,3206.73,29929.47,29929.47
35876,6771,5,127,2024-05-28,2024-06-07,2024-06-10,3,2,0,Corporate,Completed,Standard,3725.4,0.0,0.0,1341.14,12517.34,12517.34
35877,1108,4,109,2024-06-27,2024-06-28,2024-06-30,2,3,0,Goibibo,Completed,Deluxe,5645.27,0.1,1129.05,1219.38,11380.86,11380.86
35878,163,3,81,2025-06-30,2025-07-07,2025-07-08,1,3,0,Direct,Completed,Standard,4801.71,0.05,240.09,547.39,5109.02,5109.02
35879,8136,13,318,2024-04-26,2024-05-06,2024-05-09,3,4,0,Booking.com,Completed,Executive,9642.13,0.0,0.0,3471.17,32397.56,32397.56
35880,7019,20,496,2025-06-12,2025-06-22,2025-06-25,3,2,0,Website,Completed,Standard,4272.4,0.15,1922.58,1307.35,12201.97,12201.97
35881,356,8,189,2024-09-23,2024-09-25,2024-09-26,1,2,0,Corporate,Completed,Standard,5117.09,0.1,511.71,552.65,5158.03,5158.03
35882,9627,19,481,2026-06-05,2026-06-12,2026-06-15,3,2,0,Goibibo,Completed,Standard,4405.59,0.05,660.84,1506.71,14062.64,14062.64
35883,9545,18,443,2024-12-30,2025-01-01,2025-01-05,4,2,0,Booking.com,Completed,Executive,8695.13,0.0,0.0,4173.66,38954.18,38954.18
35884,3129,8,208,2024-09-25,2024-10-25,2024-10-27,2,4,0,Expedia,Completed,Executive,9805.17,0.1,1961.03,2117.92,19767.22,19767.22
35885,6722,20,507,2024-06-04,2024-07-19,2024-07-23,4,3,1,Website,Confirmed,Standard,4260.52,0.2,3408.42,1636.04,15269.7,15269.7
35886,8055,15,373,2025-03-20,2025-03-21,2025-03-23,2,1,0,Booking.com,Completed,Executive,6777.91,0.0,0.0,1626.7,15182.52,15182.52
35887,1549,9,233,2025-08-10,2025-08-12,2025-08-14,2,4,1,Website,Completed,Standard,4488.89,0.15,1346.67,915.73,8546.85,8546.85
35888,436,9,238,2026-03-28,2026-04-11,2026-04-17,6,4,0,MakeMyTrip,Confirmed,Deluxe,6437.26,0.1,3862.36,4171.34,38932.55,38932.55
35889,8883,9,214,2026-04-17,2026-04-24,2026-04-26,2,2,0,MakeMyTrip,Confirmed,Standard,4347.31,0.1,869.46,939.02,8764.18,8764.18
35890,1575,14,367,2025-06-06,2025-06-07,2025-06-08,1,4,0,MakeMyTrip,Completed,Deluxe,5139.72,0.0,0.0,616.77,5756.49,5756.49
35891,1389,4,98,2026-01-28,2026-01-29,2026-01-30,1,1,0,MakeMyTrip,Completed,Suite,12272.75,0.0,0.0,1472.73,13745.48,13745.48
35892,151,5,125,2024-02-08,2024-02-13,2024-02-15,2,2,2,Goibibo,Completed,Executive,6555.12,0.0,0.0,1573.23,14683.47,14683.47
35893,8450,4,97,2025-08-30,2025-09-01,2025-09-03,2,2,0,Direct,Cancelled,Standard,4212.18,0.2,1684.87,808.74,7548.23,0.0
35894,5271,17,439,2026-01-01,2026-01-02,2026-01-05,3,2,0,Direct,Completed,Suite,10200.51,0.05,1530.08,3488.57,32560.03,32560.03
35895,188,9,239,2024-12-22,2024-12-25,2024-12-27,2,1,0,Direct,Completed,Deluxe,6706.39,0.0,0.0,1609.53,15022.31,15022.31
35896,9308,11,278,2024-07-25,2024-08-01,2024-08-07,6,2,0,Direct,Completed,Standard,3468.77,0.05,1040.63,2372.64,22144.63,22144.63
35897,8650,11,268,2026-04-22,2026-05-06,2026-05-07,1,3,0,MakeMyTrip,Completed,Deluxe,4370.68,0.0,0.0,524.48,4895.16,4895.16
35898,6998,19,492,2025-03-31,2025-04-01,2025-04-04,3,2,0,Booking.com,Completed,Executive,7420.36,0.1,2226.11,2404.2,22439.17,22439.17
35899,7290,19,468,2024-08-10,2024-08-24,2024-08-27,3,3,0,MakeMyTrip,Completed,Standard,4619.99,0.0,0.0,1663.2,15523.17,15523.17
35900,1967,19,481,2025-12-10,2025-12-13,2025-12-17,4,3,1,Website,Completed,Standard,4405.59,0.05,881.12,2008.95,18750.19,18750.19
35901,1663,15,376,2025-05-07,2025-07-06,2025-07-12,6,2,0,Direct,Completed,Suite,8520.79,0.0,0.0,6134.97,57259.71,57259.71
35902,5125,12,304,2024-04-20,2024-04-27,2024-05-01,4,2,2,Booking.com,Completed,Standard,4970.23,0.1,1988.09,2147.14,20039.97,20039.97
35903,4458,13,321,2025-05-12,2025-05-13,2025-05-14,1,2,1,Goibibo,Completed,Deluxe,6762.53,0.05,338.13,770.93,7195.33,7195.33
35904,3260,20,497,2025-04-01,2025-04-11,2025-04-13,2,3,0,Booking.com,Confirmed,Standard,4504.44,0.1,900.89,972.96,9080.95,9080.95
35905,9962,15,391,2024-03-18,2024-03-20,2024-03-22,2,2,1,Website,Completed,Standard,3809.2,0.0,0.0,914.21,8532.61,8532.61
35906,4615,11,278,2026-04-23,2026-04-28,2026-05-01,3,2,0,Booking.com,Completed,Standard,3468.77,0.05,520.32,1186.32,11072.31,11072.31
35907,489,20,500,2024-04-12,2024-04-17,2024-04-22,5,2,0,Walk-in,Completed,Standard,4401.51,0.05,1100.38,2508.86,23416.03,23416.03
35908,7892,20,511,2024-01-22,2024-02-05,2024-02-06,1,3,0,Goibibo,Completed,Standard,3931.6,0.0,0.0,471.79,4403.39,4403.39
35909,8384,12,302,2025-10-06,2025-10-07,2025-10-08,1,2,2,Website,Completed,Standard,5103.29,0.0,0.0,612.39,5715.68,5715.68
35910,36,13,334,2024-08-21,2024-10-20,2024-10-25,5,3,0,Expedia,Completed,Deluxe,6210.58,0.0,0.0,3726.35,34779.25,34779.25
35911,2307,19,484,2025-12-24,2026-01-14,2026-01-16,2,4,1,Expedia,Confirmed,Standard,4939.39,0.15,1481.82,1007.64,9404.6,9404.6
35912,7388,2,49,2024-03-10,2024-03-15,2024-03-18,3,3,1,Direct,Completed,Executive,9280.0,0.0,0.0,3340.8,31180.8,31180.8
35913,3085,2,33,2024-10-19,2024-10-26,2024-10-28,2,2,0,Walk-in,Completed,Standard,5931.81,0.05,593.18,1352.45,12622.89,12622.89
35914,2608,8,203,2024-05-09,2024-05-10,2024-05-13,3,4,0,Website,Confirmed,Deluxe,8011.88,0.0,0.0,2884.28,26919.92,26919.92
35915,9152,2,51,2025-11-04,2025-11-09,2025-11-10,1,2,0,Website,Completed,Standard,5513.3,0.15,827.0,562.36,5248.66,5248.66
35916,5950,17,420,2024-12-31,2025-01-01,2025-01-04,3,3,1,Corporate,Completed,Deluxe,6031.13,0.05,904.67,2062.65,19251.37,19251.37
35917,5046,12,299,2024-07-14,2024-07-17,2024-07-21,4,3,1,MakeMyTrip,Completed,Executive,9600.81,0.1,3840.32,4147.55,38710.47,38710.47
35918,1635,8,197,2026-05-06,2026-05-11,2026-05-15,4,2,1,Direct,Cancelled,Deluxe,6803.91,0.15,4082.35,2776.0,25909.29,0.0
35919,9573,14,364,2025-03-28,2025-03-30,2025-04-01,2,2,0,Goibibo,Completed,Standard,4463.29,0.0,0.0,1071.19,9997.77,9997.77
35920,1808,17,420,2024-12-31,2025-01-10,2025-01-14,4,1,0,Corporate,Completed,Deluxe,6031.13,0.05,1206.23,2750.2,25668.49,25668.49
35921,9723,20,512,2024-12-13,2024-12-23,2024-12-30,7,2,0,Website,Completed,Standard,4417.77,0.15,4638.66,3154.29,29440.02,29440.02
35922,6850,9,214,2025-09-16,2025-09-19,2025-09-22,3,4,0,Direct,Completed,Standard,4347.31,0.1,1304.19,1408.53,13146.27,13146.27
35923,3418,4,106,2025-10-28,2025-11-07,2025-11-08,1,1,0,Corporate,Confirmed,Deluxe,6177.92,0.05,308.9,704.28,6573.31,6573.31
35924,3990,6,150,2026-05-15,2026-05-22,2026-05-23,1,1,0,MakeMyTrip,Completed,Standard,4047.71,0.05,202.39,461.44,4306.76,4306.76
35925,7087,17,441,2026-01-08,2026-01-18,2026-01-22,4,1,1,Website,Completed,Deluxe,5651.02,0.0,0.0,2712.49,25316.57,25316.57
35926,5461,1,11,2025-03-19,2025-03-21,2025-03-24,3,2,1,Goibibo,Confirmed,Executive,7189.52,0.2,4313.71,2070.58,19325.43,19325.43
35927,6255,4,106,2024-07-17,2024-07-20,2024-07-25,5,2,0,Expedia,Completed,Deluxe,6177.92,0.05,1544.48,3521.41,32866.53,32866.53
35928,6379,8,182,2025-11-02,2025-11-07,2025-11-08,1,3,0,Corporate,Completed,Standard,5944.57,0.15,891.69,606.35,5659.23,5659.23
35929,3199,10,252,2024-01-18,2024-02-01,2024-02-04,3,3,0,MakeMyTrip,Completed,Deluxe,7009.95,0.15,3154.48,2145.04,20020.42,20020.42
35930,4866,11,270,2024-01-15,2024-01-22,2024-01-24,2,3,0,Booking.com,Completed,Standard,3300.46,0.0,0.0,792.11,7393.03,7393.03
35931,6377,8,180,2025-07-02,2025-07-12,2025-07-18,6,2,2,Expedia,No-show,Standard,5100.01,0.0,0.0,3672.01,34272.07,0.0
35932,9233,4,111,2024-07-06,2024-07-16,2024-07-22,6,3,0,MakeMyTrip,No-show,Deluxe,5791.36,0.0,0.0,4169.78,38917.94,0.0
35933,2274,8,204,2024-09-26,2024-10-03,2024-10-05,2,3,1,MakeMyTrip,Confirmed,Deluxe,6841.65,0.15,2052.49,1395.7,13026.5,13026.5
35934,3233,5,115,2025-11-01,2025-11-03,2025-11-04,1,3,1,Direct,Completed,Deluxe,5315.11,0.05,265.76,605.92,5655.28,5655.28
35935,1991,18,451,2026-05-07,2026-05-14,2026-05-19,5,3,0,Corporate,Completed,Deluxe,5792.1,0.0,0.0,3475.26,32435.76,32435.76
35936,1155,16,406,2025-12-18,2025-12-23,2025-12-24,1,2,0,Direct,Completed,Executive,6813.03,0.05,340.65,776.69,7249.06,7249.06
35937,7071,14,364,2024-02-16,2024-02-19,2024-02-23,4,2,2,Website,Completed,Standard,4463.29,0.05,892.66,2035.26,18995.76,18995.76
35938,5927,2,38,2026-01-22,2026-02-01,2026-02-03,2,2,0,Booking.com,Cancelled,Standard,5321.38,0.0,0.0,1277.13,11919.89,0.0
35939,9385,3,62,2024-05-11,2024-05-21,2024-05-22,1,2,1,MakeMyTrip,Completed,Deluxe,6643.36,0.0,0.0,797.2,7440.56,7440.56
35940,925,12,311,2025-11-06,2025-12-06,2025-12-08,2,3,1,Website,Completed,Deluxe,6752.24,0.1,1350.45,1458.48,13612.52,13612.52
35941,3870,20,517,2024-08-27,2024-09-01,2024-09-02,1,2,1,Corporate,Completed,Deluxe,5654.82,0.0,0.0,678.58,6333.4,6333.4
35942,2313,3,70,2024-05-16,2024-05-21,2024-05-22,1,4,0,Website,Completed,Suite,12459.35,0.0,0.0,1495.12,13954.47,13954.47
35943,2789,1,5,2024-07-04,2024-07-14,2024-07-17,3,4,0,Expedia,Completed,Standard,4517.03,0.0,0.0,1626.13,15177.22,15177.22
35944,260,4,88,2025-02-24,2025-02-26,2025-02-27,1,1,0,Expedia,Completed,Standard,4672.02,0.0,0.0,560.64,5232.66,5232.66
35945,1866,3,57,2025-03-13,2025-03-23,2025-03-26,3,3,2,Booking.com,Completed,Suite,13800.18,0.05,2070.03,4719.66,44050.17,44050.17
35946,8714,4,95,2024-12-05,2024-12-07,2024-12-09,2,2,0,Website,Completed,Deluxe,6801.01,0.2,2720.4,1305.79,12187.41,12187.41
